study,subject_id,session_name,time_bin_start_s,freezing_pct_5s
2,NOEXT2B,extinction1,2785.0,57.33
2,NOEXT2B,extinction1,2790.0,36.0
2,NOEXT2B,extinction1,2795.0,29.33
2,NOEXT2B,extinction1,2800.0,32.0
2,NOEXT2B,extinction1,2805.0,16.0
2,NOEXT2B,extinction1,2810.0,20.0
2,NOEXT2B,extinction1,2815.0,5.41
2,NOEXT2B,extinction1,2820.0,12.16
2,NOEXT2B,extinction1,2825.0,48.0
2,NOEXT2B,extinction1,2830.0,50.67
2,NOEXT2B,extinction1,2835.0,40.54
2,NOEXT2B,extinction1,2840.0,38.67
2,NOEXT2B,extinction1,2845.0,45.83
2,NOEXT2B,extinction1,2850.0,43.84
2,NOEXT2B,extinction1,2855.0,28.38
2,NOEXT2B,extinction1,2860.0,25.68
2,NOEXT2B,extinction1,2865.0,53.33
2,NOEXT2B,extinction1,2870.0,5.41
2,NOEXT2B,extinction1,2875.0,41.33
2,NOEXT2B,extinction1,2880.0,62.16
2,NOEXT2B,extinction1,2885.0,80.82
2,NOEXT2B,extinction1,2890.0,6.76
2,NOEXT2B,extinction1,2895.0,82.89
2,NOEXT2B,extinction1,2900.0,41.33
2,NOEXT2B,extinction1,2905.0,5.41
2,NOEXT2B,extinction1,2910.0,57.33
2,NOEXT2B,extinction1,2915.0,86.49
2,NOEXT2B,extinction1,2920.0,68.0
2,NOEXT2B,extinction1,2925.0,58.67
2,NOEXT2B,extinction1,2930.0,86.67
2,NOEXT2B,extinction1,2935.0,20.27
2,NOEXT2B,extinction1,2940.0,9.33
2,NOEXT2B,extinction1,2945.0,45.33
2,NOEXT2B,extinction1,2950.0,54.05
2,NOEXT2B,extinction1,2955.0,82.67
2,NOEXT2B,extinction1,2960.0,58.33
2,NOEXT2B,extinction1,2965.0,30.14
2,NOEXT2B,extinction1,2970.0,0.0
2,NOEXT2B,extinction1,2975.0,5.33
2,NOEXT2B,extinction1,2980.0,43.06
2,NOEXT2B,extinction1,2985.0,85.53
2,NOEXT2B,extinction1,2990.0,25.0
2,NOEXT2B,extinction1,2995.0,15.79
2,NOEXT2B,extinction1,3000.0,5.26
2,NOEXT2B,extinction1,3005.0,17.57
2,NOEXT2B,extinction1,3010.0,0.0
2,NOEXT2B,extinction1,3015.0,32.88
2,NOEXT2B,extinction1,3020.0,0.0
2,NOEXT2B,extinction1,3025.0,35.53
2,NOEXT2B,extinction1,3030.0,62.67
2,NOEXT2B,extinction1,3035.0,79.73
2,NOEXT2B,extinction1,3040.0,75.68
2,NOEXT2B,extinction1,3045.0,32.0
2,NOEXT2B,extinction1,3050.0,38.67
2,NOEXT2B,extinction1,3055.0,15.07
2,NOEXT2B,extinction1,3060.0,51.32
2,NOEXT2B,extinction1,3065.0,12.16
2,NOEXT2B,extinction1,3070.0,45.95
2,NOEXT2B,extinction1,3075.0,5.26
2,NOEXT2B,extinction1,3080.0,13.33
2,NOEXT2B,extinction1,3085.0,54.67
2,NOEXT2B,extinction1,3090.0,42.67
2,NOEXT2B,extinction1,3095.0,17.81
2,NOEXT2B,extinction1,3100.0,26.67
2,NOEXT2B,extinction1,3105.0,39.19
2,NOEXT2B,extinction1,3110.0,6.76
2,NOEXT2B,extinction1,3115.0,41.89
2,NOEXT2B,extinction1,3120.0,30.67
2,NOEXT2B,extinction1,3125.0,35.14
2,NOEXT2B,extinction1,3130.0,32.0
2,NOEXT2B,extinction1,3135.0,49.33
2,NOEXT2B,extinction1,3140.0,28.38
2,NOEXT2B,extinction1,3145.0,49.32
2,NOEXT2B,extinction1,3150.0,14.47
2,NOEXT2B,extinction1,3155.0,42.67
2,NOEXT2B,extinction1,3160.0,48.65
2,NOEXT2B,extinction1,3165.0,67.57
2,NOEXT2B,extinction1,3170.0,47.95
2,NOEXT2B,extinction1,3175.0,35.53
2,NOEXT2B,extinction1,3180.0,22.97
2,NOEXT2B,extinction1,3185.0,43.42
2,NOEXT2B,extinction1,3190.0,8.22
2,NOEXT2B,extinction1,3195.0,9.33
2,NOEXT2B,extinction1,3200.0,81.08
2,NOEXT2B,extinction1,3205.0,72.0
2,NOEXT2B,extinction1,3210.0,43.84
2,NOEXT2B,extinction1,3215.0,12.33
2,NOEXT2B,extinction1,3220.0,5.56
2,NOEXT2B,extinction1,3225.0,17.57
2,NOEXT2B,extinction1,3230.0,36.49
2,NOEXT2B,extinction1,3235.0,65.33
2,NOEXT2B,extinction1,3240.0,23.94
2,NOEXT2B,extinction1,3245.0,60.27
2,NOEXT2B,extinction1,3250.0,56.0
2,NOEXT2B,extinction1,3255.0,43.84
2,NOEXT2B,extinction1,3260.0,32.43
2,NOEXT2B,extinction1,3265.0,100.0
2,NOEXT2B,extinction1,3270.0,100.0
2,NOEXT2B,extinction1,3275.0,57.53
2,NOEXT2B,extinction1,3280.0,64.86
2,NOEXT2B,extinction1,3285.0,16.0
2,NOEXT2B,extinction1,3290.0,8.0
2,NOEXT2B,extinction1,3295.0,9.33
2,NOEXT2B,extinction1,3300.0,40.0
2,NOEXT2B,extinction1,3305.0,32.43
2,NOEXT2B,extinction1,3310.0,17.33
2,NOEXT2B,extinction1,3315.0,17.33
2,NOEXT2B,extinction1,3320.0,41.33
2,NOEXT2B,extinction1,3325.0,38.03
2,NOEXT2B,extinction1,3330.0,80.26
2,NOEXT2B,extinction1,3335.0,36.49
2,NOEXT2B,extinction1,3340.0,20.27
2,NOEXT2B,extinction1,3345.0,1.33
2,NOEXT2B,extinction1,3350.0,5.41
2,NOEXT2B,extinction1,3355.0,0.0
2,NOEXT2B,extinction1,3360.0,93.24
2,NOEXT2B,extinction1,3365.0,98.68
2,NOEXT2B,extinction1,3370.0,100.0
2,NOEXT2B,extinction1,3375.0,100.0
2,NOEXT2B,extinction1,3380.0,100.0
2,NOEXT2B,extinction1,3385.0,91.89
2,NOEXT2B,extinction1,3390.0,93.33
2,NOEXT2B,extinction1,3395.0,76.32
2,NOEXT2B,extinction1,3400.0,58.67
2,NOEXT2B,extinction1,3405.0,82.43
2,NOEXT2B,extinction1,3410.0,68.06
2,NOEXT2B,extinction1,3415.0,48.65
2,NOEXT2B,extinction2,0.0,52.7
2,NOEXT2B,extinction2,5.0,24.32
2,NOEXT2B,extinction2,10.0,0.0
2,NOEXT2B,extinction2,15.0,0.0
2,NOEXT2B,extinction2,20.0,10.67
2,NOEXT2B,extinction2,25.0,29.33
2,NOEXT2B,extinction2,30.0,33.33
2,NOEXT2B,extinction2,35.0,30.67
2,NOEXT2B,extinction2,40.0,8.11
2,NOEXT2B,extinction2,45.0,4.17
2,NOEXT2B,extinction2,50.0,0.0
2,NOEXT2B,extinction2,55.0,0.0
2,NOEXT2B,extinction2,60.0,67.57
2,NOEXT2B,extinction2,65.0,26.67
2,NOEXT2B,extinction2,70.0,34.67
2,NOEXT2B,extinction2,75.0,30.56
2,NOEXT2B,extinction2,80.0,22.67
2,NOEXT2B,extinction2,85.0,16.0
2,NOEXT2B,extinction2,90.0,28.0
2,NOEXT2B,extinction2,95.0,30.67
2,NOEXT2B,extinction2,100.0,17.33
2,NOEXT2B,extinction2,105.0,0.0
2,NOEXT2B,extinction2,110.0,0.0
2,NOEXT2B,extinction2,115.0,8.11
2,NOEXT2B,extinction2,120.0,0.0
2,NOEXT2B,extinction2,125.0,69.33
2,NOEXT2B,extinction2,130.0,39.47
2,NOEXT2B,extinction2,135.0,13.33
2,NOEXT2B,extinction2,140.0,59.46
2,NOEXT2B,extinction2,145.0,16.22
2,NOEXT2B,extinction2,150.0,33.33
2,NOEXT2B,extinction2,155.0,5.33
2,NOEXT2B,extinction2,160.0,16.22
2,NOEXT2B,extinction2,165.0,43.24
2,NOEXT2B,extinction2,170.0,0.0
2,NOEXT2B,extinction2,175.0,16.22
2,NOEXT2B,extinction2,180.0,0.0
2,NOEXT2B,extinction2,185.0,8.11
2,NOEXT2B,extinction2,190.0,16.67
2,NOEXT2B,extinction2,195.0,18.92
2,NOEXT2B,extinction2,200.0,10.96
2,NOEXT2B,extinction2,205.0,18.92
2,NOEXT2B,extinction2,210.0,0.0
2,NOEXT2B,extinction2,215.0,36.84
2,NOEXT2B,extinction2,220.0,34.25
2,NOEXT2B,extinction2,225.0,38.36
2,NOEXT2B,extinction2,230.0,10.81
2,NOEXT2B,extinction2,235.0,15.07
2,NOEXT2B,extinction2,240.0,50.0
2,NOEXT2B,extinction2,245.0,23.29
2,NOEXT2B,extinction2,250.0,29.73
2,NOEXT2B,extinction2,255.0,0.0
2,NOEXT2B,extinction2,260.0,27.78
2,NOEXT2B,extinction2,265.0,10.81
2,NOEXT2B,extinction2,270.0,2.7
2,NOEXT2B,extinction2,275.0,25.33
2,NOEXT2B,extinction2,280.0,29.73
2,NOEXT2B,extinction2,285.0,0.0
2,NOEXT2B,extinction2,290.0,12.0
2,NOEXT2B,extinction2,295.0,17.33
2,NOEXT2B,extinction2,300.0,75.68
2,NOEXT2B,extinction2,305.0,14.67
2,NOEXT2B,extinction2,310.0,5.33
2,NOEXT2B,extinction2,315.0,6.67
2,NOEXT2B,extinction2,320.0,8.11
2,NOEXT2B,extinction2,325.0,41.67
2,NOEXT2B,extinction2,330.0,70.27
2,NOEXT2B,extinction2,335.0,42.25
2,NOEXT2B,extinction2,340.0,17.57
2,NOEXT2B,extinction2,345.0,27.4
2,NOEXT2B,extinction2,350.0,15.28
2,NOEXT2B,extinction2,355.0,27.03
2,NOEXT2B,extinction2,360.0,0.0
2,NOEXT2B,extinction2,365.0,0.0
2,NOEXT2B,extinction2,370.0,60.81
2,NOEXT2B,extinction2,375.0,8.22
2,NOEXT2B,extinction2,380.0,62.16
2,NOEXT2B,extinction2,385.0,28.77
2,NOEXT2B,extinction2,390.0,0.0
2,NOEXT2B,extinction2,395.0,0.0
2,NOEXT2B,extinction2,400.0,67.11
2,NOEXT2B,extinction2,405.0,52.7
2,NOEXT2B,extinction2,410.0,65.33
2,NOEXT2B,extinction2,415.0,47.3
2,NOEXT2B,extinction2,420.0,0.0
2,NOEXT2B,extinction2,425.0,0.0
2,NOEXT2B,extinction2,430.0,0.0
2,NOEXT2B,extinction2,435.0,20.0
2,NOEXT2B,extinction2,440.0,12.16
2,NOEXT2B,extinction2,445.0,41.89
2,NOEXT2B,extinction2,450.0,26.03
2,NOEXT2B,extinction2,455.0,6.94
2,NOEXT2B,extinction2,460.0,0.0
2,NOEXT2B,extinction2,465.0,25.33
2,NOEXT2B,extinction2,470.0,9.46
2,NOEXT2B,extinction2,475.0,25.33
2,NOEXT2B,extinction2,480.0,64.0
2,NOEXT2B,extinction2,485.0,5.48
2,NOEXT2B,extinction2,490.0,5.41
2,NOEXT2B,extinction2,495.0,60.81
2,NOEXT2B,extinction2,500.0,31.58
2,NOEXT2B,extinction2,505.0,62.67
2,NOEXT2B,extinction2,510.0,0.0
2,NOEXT2B,extinction2,515.0,24.0
2,NOEXT2B,extinction2,520.0,38.67
2,NOEXT2B,extinction2,525.0,13.7
2,NOEXT2B,extinction2,530.0,50.67
2,NOEXT2B,extinction2,535.0,14.67
2,NOEXT2B,extinction2,540.0,46.58
2,NOEXT2B,extinction2,545.0,54.67
2,NOEXT2B,extinction2,550.0,41.33
2,NOEXT2B,extinction2,555.0,0.0
2,NOEXT2B,extinction2,560.0,8.11
2,NOEXT2B,extinction2,565.0,13.33
2,NOEXT2B,extinction2,570.0,5.33
2,NOEXT2B,extinction2,575.0,0.0
2,NOEXT2B,extinction2,580.0,0.0
2,NOEXT2B,extinction2,585.0,18.67
2,NOEXT2B,extinction2,590.0,14.86
2,NOEXT2B,extinction2,595.0,89.19
2,NOEXT2B,extinction2,600.0,56.0
2,NOEXT2B,extinction2,605.0,45.95
2,NOEXT2B,extinction2,610.0,64.86
2,NOEXT2B,extinction2,615.0,96.0
2,NOEXT2B,extinction2,620.0,93.33
2,NOEXT2B,extinction2,625.0,5.33
2,NOEXT2B,extinction2,630.0,9.46
2,NOEXT2B,extinction2,635.0,17.33
2,NOEXT2B,extinction2,640.0,21.05
2,NOEXT2B,extinction2,645.0,35.14
2,NOEXT2B,extinction2,650.0,43.24
2,NOEXT2B,extinction2,655.0,25.68
2,NOEXT2B,extinction2,660.0,41.89
2,NOEXT2B,extinction2,665.0,12.0
2,NOEXT2B,extinction2,670.0,32.43
2,NOEXT2B,extinction2,675.0,48.0
2,NOEXT2B,extinction2,680.0,25.68
2,NOEXT2B,extinction2,685.0,6.67
2,NOEXT2B,extinction2,690.0,18.92
2,NOEXT2B,extinction2,695.0,13.33
2,NOEXT2B,extinction2,700.0,20.55
2,NOEXT2B,extinction2,705.0,73.68
2,NOEXT2B,extinction2,710.0,73.97
2,NOEXT2B,extinction2,715.0,46.67
2,NOEXT2B,extinction2,720.0,0.0
2,NOEXT2B,extinction2,725.0,39.19
2,NOEXT2B,extinction2,730.0,0.0
2,NOEXT2B,extinction2,735.0,0.0
2,NOEXT2B,extinction2,740.0,76.0
2,NOEXT2B,extinction2,745.0,22.22
2,NOEXT2B,extinction2,750.0,28.38
2,NOEXT2B,extinction2,755.0,25.68
2,NOEXT2B,extinction2,760.0,0.0
2,NOEXT2B,extinction2,765.0,0.0
2,NOEXT2B,extinction2,770.0,15.07
2,NOEXT2B,extinction2,775.0,16.67
2,NOEXT2B,extinction2,780.0,17.57
2,NOEXT2B,extinction2,785.0,6.85
2,NOEXT2B,extinction2,790.0,25.35
2,NOEXT2B,extinction2,795.0,5.48
2,NOEXT2B,extinction2,800.0,44.0
2,NOEXT2B,extinction2,805.0,39.73
2,NOEXT2B,extinction2,810.0,52.0
2,NOEXT2B,extinction2,815.0,28.0
2,NOEXT2B,extinction2,820.0,63.51
2,NOEXT2B,extinction2,825.0,33.33
2,NOEXT2B,extinction2,830.0,6.94
2,NOEXT2B,extinction2,835.0,66.67
2,NOEXT2B,extinction2,840.0,43.24
2,NOEXT2B,extinction2,845.0,58.67
2,NOEXT2B,extinction2,850.0,41.33
2,NOEXT2B,extinction2,855.0,66.22
2,NOEXT2B,extinction2,860.0,53.33
2,NOEXT2B,extinction2,865.0,37.84
2,NOEXT2B,extinction2,870.0,66.67
2,NOEXT2B,extinction2,875.0,39.73
2,NOEXT2B,extinction2,880.0,17.57
2,NOEXT2B,extinction2,885.0,41.33
2,NOEXT2B,extinction2,890.0,55.26
2,NOEXT2B,extinction2,895.0,59.72
2,NOEXT2B,extinction2,900.0,52.0
2,NOEXT2B,extinction2,905.0,100.0
2,NOEXT2B,extinction2,910.0,72.0
2,NOEXT2B,extinction2,915.0,21.92
2,NOEXT2B,extinction2,920.0,98.67
2,NOEXT2B,extinction2,925.0,73.33
2,NOEXT2B,extinction2,930.0,44.59
2,NOEXT2B,extinction2,935.0,29.33
2,NOEXT2B,extinction2,940.0,53.33
2,NOEXT2B,extinction2,945.0,52.7
2,NOEXT2B,extinction2,950.0,62.16
2,NOEXT2B,extinction2,955.0,100.0
2,NOEXT2B,extinction2,960.0,89.33
2,NOEXT2B,extinction2,965.0,0.0
2,NOEXT2B,extinction2,970.0,24.0
2,NOEXT2B,extinction2,975.0,19.18
2,NOEXT2B,extinction2,980.0,48.0
2,NOEXT2B,extinction2,985.0,16.0
2,NOEXT2B,extinction2,990.0,65.75
2,NOEXT2B,extinction2,995.0,82.43
2,NOEXT2B,extinction2,1000.0,22.67
2,NOEXT2B,extinction2,1005.0,24.66
2,NOEXT2B,extinction2,1010.0,95.83
2,NOEXT2B,extinction2,1015.0,100.0
2,NOEXT2B,extinction2,1020.0,35.62
2,NOEXT2B,extinction2,1025.0,44.59
2,NOEXT2B,extinction2,1030.0,23.29
2,NOEXT2B,extinction2,1035.0,15.07
2,NOEXT2B,extinction2,1040.0,18.92
2,NOEXT2B,extinction2,1045.0,38.67
2,NOEXT2B,extinction2,1050.0,68.06
2,NOEXT2B,extinction2,1055.0,97.26
2,NOEXT2B,extinction2,1060.0,69.44
2,NOEXT2B,extinction2,1065.0,0.0
2,NOEXT2B,extinction2,1070.0,31.58
2,NOEXT2B,extinction2,1075.0,36.99
2,NOEXT2B,extinction2,1080.0,16.22
2,NOEXT2B,extinction2,1085.0,20.0
2,NOEXT2B,extinction2,1090.0,2.78
2,NOEXT2B,extinction2,1095.0,18.92
2,NOEXT2B,extinction2,1100.0,9.46
2,NOEXT2B,extinction2,1105.0,30.14
2,NOEXT2B,extinction2,1110.0,12.16
2,NOEXT2B,extinction2,1115.0,16.22
2,NOEXT2B,extinction2,1120.0,0.0
2,NOEXT2B,extinction2,1125.0,38.36
2,NOEXT2B,extinction2,1130.0,14.67
2,NOEXT2B,extinction2,1135.0,51.35
2,NOEXT2B,extinction2,1140.0,64.0
2,NOEXT2B,extinction2,1145.0,2.7
2,NOEXT2B,extinction2,1150.0,25.0
2,NOEXT2B,extinction2,1155.0,22.97
2,NOEXT2B,extinction2,1160.0,45.95
2,NOEXT2B,extinction2,1165.0,100.0
2,NOEXT2B,extinction2,1170.0,48.0
2,NOEXT2B,extinction2,1175.0,54.67
2,NOEXT2B,extinction2,1180.0,100.0
2,NOEXT2B,extinction2,1185.0,76.71
2,NOEXT2B,extinction2,1190.0,26.32
2,NOEXT2B,extinction2,1195.0,24.32
2,NOEXT2B,extinction2,1200.0,92.0
2,NOEXT2B,extinction2,1205.0,24.0
2,NOEXT2B,extinction2,1210.0,32.43
2,NOEXT2B,extinction2,1215.0,83.78
2,NOEXT2B,extinction2,1220.0,90.79
2,NOEXT2B,extinction2,1225.0,24.0
2,NOEXT2B,extinction2,1230.0,49.33
2,NOEXT2B,extinction2,1235.0,8.11
2,NOEXT2B,extinction2,1240.0,21.62
2,NOEXT2B,extinction2,1245.0,15.79
2,NOEXT2B,extinction2,1250.0,5.48
2,NOEXT2B,extinction2,1255.0,0.0
2,NOEXT2B,extinction2,1260.0,48.65
2,NOEXT2B,extinction2,1265.0,54.79
2,NOEXT2B,extinction2,1270.0,69.33
2,NOEXT2B,extinction2,1275.0,26.67
2,NOEXT2B,extinction2,1280.0,84.93
2,NOEXT2B,extinction2,1285.0,87.84
2,NOEXT2B,extinction2,1290.0,59.46
2,NOEXT2B,extinction2,1295.0,44.44
2,NOEXT2B,extinction2,1300.0,27.4
2,NOEXT2B,extinction2,1305.0,58.67
2,NOEXT2B,extinction2,1310.0,20.55
2,NOEXT2B,extinction2,1315.0,38.67
2,NOEXT2B,extinction2,1320.0,52.7
2,NOEXT2B,extinction2,1325.0,18.92
2,NOEXT2B,extinction2,1330.0,43.06
2,NOEXT2B,extinction2,1335.0,0.0
2,NOEXT2B,extinction2,1340.0,27.03
2,NOEXT2B,extinction2,1345.0,44.59
2,NOEXT2B,extinction2,1350.0,75.68
2,NOEXT2B,extinction2,1355.0,97.22
2,NOEXT2B,extinction2,1360.0,33.78
2,NOEXT2B,extinction2,1365.0,0.0
2,NOEXT2B,extinction2,1370.0,38.67
2,NOEXT2B,extinction2,1375.0,8.11
2,NOEXT2B,extinction2,1380.0,9.59
2,NOEXT2B,extinction2,1385.0,26.39
2,NOEXT2B,extinction2,1390.0,73.97
2,NOEXT2B,extinction2,1395.0,15.79
2,NOEXT2B,extinction2,1400.0,79.45
2,NOEXT2B,extinction2,1405.0,52.05
2,NOEXT2B,extinction2,1410.0,27.03
2,NOEXT2B,extinction2,1415.0,27.78
2,NOEXT2B,extinction2,1420.0,5.41
2,NOEXT2B,extinction2,1425.0,0.0
2,NOEXT2B,extinction2,1430.0,31.08
2,NOEXT2B,extinction2,1435.0,13.51
2,NOEXT2B,extinction2,1440.0,8.33
2,NOEXT2B,extinction2,1445.0,7.04
2,NOEXT2B,extinction2,1450.0,13.51
2,NOEXT2B,extinction2,1455.0,45.71
2,NOEXT2B,extinction2,1460.0,28.38
2,NOEXT2B,extinction2,1465.0,84.51
2,NOEXT2B,extinction2,1470.0,65.79
2,NOEXT2B,extinction2,1475.0,30.56
2,NOEXT2B,extinction2,1480.0,11.11
2,NOEXT2B,extinction2,1485.0,41.1
2,NOEXT2B,extinction2,1490.0,39.19
2,NOEXT2B,extinction2,1495.0,26.67
2,NOEXT2B,extinction2,1500.0,84.0
2,NOEXT2B,extinction2,1505.0,93.33
2,NOEXT2B,extinction2,1510.0,61.84
2,NOEXT2B,extinction2,1515.0,6.58
2,NOEXT2B,extinction2,1520.0,54.05
2,NOEXT2B,extinction2,1525.0,51.32
2,NOEXT2B,extinction2,1530.0,45.95
2,NOEXT2B,extinction2,1535.0,10.53
2,NOEXT2B,extinction2,1540.0,79.73
2,NOEXT2B,extinction2,1545.0,51.35
2,NOEXT2B,extinction2,1550.0,69.33
2,NOEXT2B,extinction2,1555.0,50.0
2,NOEXT2B,extinction2,1560.0,48.65
2,NOEXT2B,extinction2,1565.0,73.61
2,NOEXT2B,extinction2,1570.0,82.89
2,NOEXT2B,extinction2,1575.0,95.89
2,NOEXT2B,extinction2,1580.0,89.33
2,NOEXT2B,extinction2,1585.0,62.67
2,NOEXT2B,extinction2,1590.0,85.14
2,NOEXT2B,extinction2,1595.0,35.62
2,NOEXT2B,extinction2,1600.0,31.08
2,NOEXT2B,extinction2,1605.0,81.08
2,NOEXT2B,extinction2,1610.0,43.24
2,NOEXT2B,extinction2,1615.0,36.49
2,NOEXT2B,extinction2,1620.0,34.25
2,NOEXT2B,extinction2,1625.0,27.03
2,NOEXT2B,extinction2,1630.0,55.41
2,NOEXT2B,extinction2,1635.0,72.37
2,NOEXT2B,extinction2,1640.0,20.27
2,NOEXT2B,extinction2,1645.0,16.22
2,NOEXT2B,extinction2,1650.0,32.0
2,NOEXT2B,extinction2,1655.0,40.54
2,NOEXT2B,extinction2,1660.0,54.17
2,NOEXT2B,extinction2,1665.0,29.73
2,NOEXT2B,extinction2,1670.0,27.4
2,NOEXT2B,extinction2,1675.0,22.97
2,NOEXT2B,extinction2,1680.0,26.67
2,NOEXT2B,extinction2,1685.0,16.44
2,NOEXT2B,extinction2,1690.0,9.59
2,NOEXT2B,extinction2,1695.0,45.21
2,NOEXT2B,extinction2,1700.0,51.35
2,NOEXT2B,extinction2,1705.0,17.57
2,NOEXT2B,extinction2,1710.0,13.33
2,NOEXT2B,extinction2,1715.0,6.85
2,NOEXT2B,extinction2,1720.0,0.0
2,NOEXT2B,extinction2,1725.0,16.22
2,NOEXT2B,extinction2,1730.0,20.55
2,NOEXT2B,extinction2,1735.0,0.0
2,NOEXT2B,extinction2,1740.0,26.39
2,NOEXT2B,extinction2,1745.0,12.33
2,NOEXT2B,extinction2,1750.0,5.41
2,NOEXT2B,extinction2,1755.0,24.32
2,NOEXT2B,extinction2,1760.0,9.72
2,NOEXT2B,extinction2,1765.0,18.67
2,NOEXT2B,extinction2,1770.0,18.06
2,NOEXT2B,extinction2,1775.0,56.0
2,NOEXT2B,extinction2,1780.0,41.33
2,NOEXT2B,extinction2,1785.0,12.0
2,NOEXT2B,extinction2,1790.0,5.33
2,NOEXT2B,extinction2,1795.0,16.22
2,NOEXT2B,extinction2,1800.0,34.25
2,NOEXT2B,extinction2,1805.0,5.33
2,NOEXT2B,extinction2,1810.0,20.27
2,NOEXT2B,extinction2,1815.0,24.32
2,NOEXT2B,extinction2,1820.0,25.0
2,NOEXT2B,extinction2,1825.0,85.14
2,NOEXT2B,extinction2,1830.0,97.22
2,NOEXT2B,extinction2,1835.0,59.46
2,NOEXT2B,extinction2,1840.0,75.68
2,NOEXT2B,extinction2,1845.0,64.38
2,NOEXT2B,extinction2,1850.0,61.33
2,NOEXT2B,extinction2,1855.0,68.92
2,NOEXT2B,extinction2,1860.0,85.33
2,NOEXT2B,extinction2,1865.0,97.33
2,NOEXT2B,extinction2,1870.0,100.0
2,NOEXT2B,extinction2,1875.0,98.61
2,NOEXT2B,extinction2,1880.0,89.19
2,NOEXT2B,extinction2,1885.0,44.59
2,NOEXT2B,extinction2,1890.0,35.14
2,NOEXT2B,extinction2,1895.0,93.24
2,NOEXT2B,extinction2,1900.0,10.81
2,NOEXT2B,extinction2,1905.0,0.0
2,NOEXT2B,extinction2,1910.0,38.36
2,NOEXT2B,extinction2,1915.0,98.68
2,NOEXT2B,extinction2,1920.0,31.51
2,NOEXT2B,extinction2,1925.0,30.14
2,NOEXT2B,extinction2,1930.0,58.11
2,NOEXT2B,extinction2,1935.0,68.06
2,NOEXT2B,extinction2,1940.0,96.0
2,NOEXT2B,extinction2,1945.0,64.0
2,NOEXT2B,extinction2,1950.0,65.75
2,NOEXT2B,extinction2,1955.0,22.97
2,NOEXT2B,extinction2,1960.0,67.57
2,NOEXT2B,extinction2,1965.0,39.19
2,NOEXT2B,extinction2,1970.0,56.76
2,NOEXT2B,extinction2,1975.0,84.93
2,NOEXT2B,extinction3,0.0,27.63
2,NOEXT2B,extinction3,5.0,32.0
2,NOEXT2B,extinction3,10.0,63.16
2,NOEXT2B,extinction3,15.0,16.22
2,NOEXT2B,extinction3,20.0,0.0
2,NOEXT2B,extinction3,25.0,5.33
2,NOEXT2B,extinction3,30.0,0.0
2,NOEXT2B,extinction3,35.0,17.33
2,NOEXT2B,extinction3,40.0,34.67
2,NOEXT2B,extinction3,45.0,43.24
2,NOEXT2B,extinction3,50.0,5.26
2,NOEXT2B,extinction3,55.0,24.0
2,NOEXT2B,extinction3,60.0,0.0
2,NOEXT2B,extinction3,65.0,19.18
2,NOEXT2B,extinction3,70.0,83.78
2,NOEXT2B,extinction3,75.0,42.67
2,NOEXT2B,extinction3,80.0,36.0
2,NOEXT2B,extinction3,85.0,0.0
2,NOEXT2B,extinction3,90.0,22.37
2,NOEXT2B,extinction3,95.0,37.33
2,NOEXT2B,extinction3,100.0,0.0
2,NOEXT2B,extinction3,105.0,26.67
2,NOEXT2B,extinction3,110.0,27.03
2,NOEXT2B,extinction3,115.0,6.85
2,NOEXT2B,extinction3,120.0,19.18
2,NOEXT2B,extinction3,125.0,40.54
2,NOEXT2B,extinction3,130.0,17.33
2,NOEXT2B,extinction3,135.0,18.67
2,NOEXT2B,extinction3,140.0,13.16
2,NOEXT2B,extinction3,145.0,11.11
2,NOEXT2B,extinction3,150.0,22.22
2,NOEXT2B,extinction3,155.0,14.67
2,NOEXT2B,extinction3,160.0,28.95
2,NOEXT2B,extinction3,165.0,60.0
2,NOEXT2B,extinction3,170.0,30.67
2,NOEXT2B,extinction3,175.0,16.44
2,NOEXT2B,extinction3,180.0,16.22
2,NOEXT2B,extinction3,185.0,14.86
2,NOEXT2B,extinction3,190.0,14.67
2,NOEXT2B,extinction3,195.0,0.0
2,NOEXT2B,extinction3,200.0,6.85
2,NOEXT2B,extinction3,205.0,22.37
2,NOEXT2B,extinction3,210.0,12.16
2,NOEXT2B,extinction3,215.0,0.0
2,NOEXT2B,extinction3,220.0,41.89
2,NOEXT2B,extinction3,225.0,25.0
2,NOEXT2B,extinction3,230.0,37.84
2,NOEXT2B,extinction3,235.0,29.73
2,NOEXT2B,extinction3,240.0,16.22
2,NOEXT2B,extinction3,245.0,32.0
2,NOEXT2B,extinction3,250.0,5.33
2,NOEXT2B,extinction3,255.0,5.41
2,NOEXT2B,extinction3,260.0,18.92
2,NOEXT2B,extinction3,265.0,11.84
2,NOEXT2B,extinction3,270.0,0.0
2,NOEXT2B,extinction3,275.0,37.84
2,NOEXT2B,extinction3,280.0,0.0
2,NOEXT2B,extinction3,285.0,0.0
2,NOEXT2B,extinction3,290.0,45.95
2,NOEXT2B,extinction3,295.0,0.0
2,NOEXT2B,extinction3,300.0,16.22
2,NOEXT2B,extinction3,305.0,44.59
2,NOEXT2B,extinction3,310.0,52.0
2,NOEXT2B,extinction3,315.0,16.22
2,NOEXT2B,extinction3,320.0,10.67
2,NOEXT2B,extinction3,325.0,18.92
2,NOEXT2B,extinction3,330.0,69.86
2,NOEXT2B,extinction3,335.0,100.0
2,NOEXT2B,extinction3,340.0,66.22
2,NOEXT2B,extinction3,345.0,65.33
